id	name	sellPriceCopper
5794	Salty Scorpid Venom	0
5795	Hardened Tortoise Shell	0
5796	Encrusted Tail Fin	0
5797	Indurium Flake	0
5798	Rocket Car Parts	0
5799	Kravel's Parts Order	0
5800	Kravel's Parts	0
5801	Kraul Guano	0
5802	Delicate Car Parts	0
5803	Speck of Dream Dust	0
5804	Goblin Rumors	0
5805	Heart of Zeal	0
5806	Fool's Stout	0
5807	Fool's Stout Report	0
5808	Pridewing Venom Sac	0
5809	Highperch Venom Sac	0
5810	Fresh Carcass	0
5811	Frostmaw's Mane	0
5812	Robes of Antiquity	1129
5813	Emil's Brand	7087
5814	Snapbrook Armor	2351
5815	Glacial Stone	5871
5816	Light of Elune	405
5817	Lunaris Bow	3226
5818	Moonbeam Wand	3239
5819	Sunblaze Coif	3201
5820	Faerie Mantle	1622
5821	Darkstalker Boots	900
5822	Hedgeseed Gauntlets	722
5824	Tablet of Will	0
5825	Treshala's Pendant	0
5826	Kravel's Scheme	0
5827	Fizzle Brassbolts' Letter	0
5829	Razor-sharp Beak	804
5830	Kenata's Head	0
5831	Fardel's Head	0
5832	Marcel's Head	0
5833	Indurium Ore	0
5834	Mok'Morokk's Snuff	0
5835	Mok'Morokk's Grog	0
5836	Mok'Morokk's Strongbox	0
5837	Steelsnap's Rib	0
5838	Kodo Skin Scroll	0
5839	Journal Page	1
5840	Searing Tongue	0
5841	Searing Heart	0
5842	Unrefined Ore Sample	0
5843	Grenka's Claw	0
5844	Fragments of Rok'Alim	0
5845	Flank of Meat	0
5846	Korran's Sealed Note	0
5847	Mirefin Head	0
5848	Hollow Vulture Bone	0
5849	Crate of Crash Helmets	0
5850	Belgrom's Sealed Note	0
5851	Cozzle's Key	0
5852	Fuel Regulator Blueprints	0
5853	Intact Silithid Carapace	0
5854	Silithid Talon	0
5855	Silithid Heart	0
5857	Gnome Prize Box	37
5858	Goblin Prize Box	37
5859	Party Grenade	25
5860	Legacy of the Aspects	0
5861	Beginnings of the Undead Threat	0
5862	Seaforium Booster	0
5863	Guild Charter	0
5864	Gray Ram	0
5865	Modified Seaforium Booster	0
5866	Sample of Indurium Ore	0
5867	Etched Phial	0
5868	Filled Etched Phial	0
5869	Cloven Hoof	0
5871	Large Hoof	318
5872	Brown Ram	0
5873	White Ram	0
5874	Harness: Black Ram	0
5875	Harness: Blue Ram	0
5876	Blueleaf Tuber	0
5877	Cracked Silithid Carapace	0
5878	Super Snuff	92
5879	Twilight Pendant	0
5880	Crate With Holes	0
5881	Head of Kelris	0
5882	Captain's Documents	0
5883	Forked Mudrock Tongue	0
5884	Unpopped Darkmist Eye	0
5897	Snufflenose Owner's Manual	0
5916	Gnome Camera Key	0
5917	Spy's Report	0
5918	Defiant Orc Head	0
5919	Blackened Iron Shield	0
5936	Animal Skin Belt	19
5937	Goblin Camera Key	0
5938	Pristine Crawler Leg	0
5939	Sewing Gloves	20
5940	Bone Buckler	153
5941	Brass Scale Pants	115
5942	Jeweled Pendant	0
5943	Rift Bracers	840
5944	Greaves of the People's Militia	331
5945	Deadmire's Tooth	0
5946	Sealed Note to Elling	0
5947	Defias Docket	0
5948	Letter to Jorgen	0
5949	Scrap of Paper	0
5950	Reethe's Badge	0
5951	Moist Towelette	41
5952	Corrupted Brain Stem	0
5956	Blacksmith Hammer	3
5957	Handstitched Leather Vest	40
5958	Fine Leather Pants	829
5959	Acidic Venom Sac	0
5960	Sealed Note to Watcher Backus	0
5961	Dark Leather Pants	1089
5962	Guardian Pants	2794
5963	Barbaric Leggings	3151
5964	Barbaric Shoulders	2609
5965	Guardian Cloak	2536
5966	Guardian Gloves	1374
5967	Girdle of Nobility	209
5968	Rugged Boots	259
5969	Regent's Cloak	781
5970	Serpent Gloves	418
5971	Feathered Cape	1136
5972	Pattern: Fine Leather Pants	375
5973	Pattern: Barbaric Leggings	162
5974	Pattern: Guardian Cloak	350
5975	Ruffian Belt	532
5976	Guild Tabard	2500
5996	Elixir of Water Breathing	95
5997	Elixir of Minor Defense	5
5998	Stormpike's Request	0
6016	Wolf Heart Sample	0
6037	Truesilver Bar	1250
6038	Giant Clam Scorcho	312
6039	Recipe: Giant Clam Scorcho	1250
6040	Golden Scale Bracers	1649
6041	Steel Weapon Chain	1500
6042	Iron Shield Spike	250
6043	Iron Counterweight	500
6044	Plans: Iron Shield Spike	450
6045	Plans: Iron Counterweight	650
6046	Plans: Steel Weapon Chain	950
6047	Plans: Golden Scale Coif	1100
6048	Shadow Protection Potion	100
6049	Fire Protection Potion	170
6050	Frost Protection Potion	300
6051	Holy Protection Potion	62
6052	Nature Protection Potion	300
6053	Recipe: Holy Protection Potion	200
6054	Recipe: Shadow Protection Potion	225
6055	Recipe: Fire Protection Potion	375
6056	Recipe: Frost Protection Potion	500
6057	Recipe: Nature Protection Potion	500
6058	Blackened Leather Belt	6
6059	Nomadic Vest	13
6060	Flax Bracers	4
6061	Graystone Bracers	23
6062	Heavy Cord Bracers	28
6063	Cold Steel Gauntlets	23
6064	Miniature Platinum Discs	0
6065	Khadgar's Essays on Dimensional Convergence	0
6066	Khan Dez'hepah's Head	0
6067	Centaur Ear	0
6068	Recipe: Shadow Oil	375
6069	Crudely Dried Meat	0
6070	Wolfskin Bracers	6
6071	Draenethyst Crystal	0
6072	Khan Jehn's Head	0
6073	Khan Shaka's Head	0
6074	War Horn Mouthpiece	0
6075	Vimes's Report	0
6076	Tapered Pants	9
6077	Maraudine Key Fragment	0
6078	Pikeman Shield	15
6079	Crude Charm	0
6080	Shadow Panther Heart	0
6081	Mire Lord Fungus	0
6082	Deepstrider Tumor	0
6083	Broken Tears	0
6084	Stormwind Guard Leggings	290
6085	Footman Tunic	243
6086	Faustin's Truth Serum	0
6087	Chausses of Westfall	1727
6089	Zraedus's Brew	0
6091	Crate of Power Stones	0
6092	Black Whelp Boots	420
6093	Orc Crusher	4418
6094	Piercing Axe	1278
6095	Wandering Boots	688
6096	Apprentice's Shirt	1
6097	Acolyte's Shirt	1
6098	Neophyte's Robe	1
6116	Apprentice's Robe	1
6117	Squire's Shirt	1
6118	Squire's Pants	1
6119	Neophyte's Robe	1
6120	Recruit's Shirt	1
6121	Recruit's Pants	1
6122	Recruit's Boots	1
6123	Novice's Robe	1
6124	Novice's Pants	1
6125	Brawler's Harness	1
6126	Trapper's Pants	1
6127	Trapper's Boots	1
6129	Acolyte's Robe	1
6134	Primitive Mantle	1
6135	Primitive Kilt	1
6136	Thug Shirt	1
6137	Thug Pants	1
6138	Thug Boots	1
6139	Novice's Robe	1
6140	Apprentice's Robe	1
6144	Neophyte's Robe	1
6145	Clarice's Pendant	0
6146	Sundried Driftwood	0
6147	Ratty Old Belt	37
6148	Web-covered Boots	44
6149	Greater Mana Potion	120
6150	A Frayed Knot	22
6166	Coyote Jawbone	0
6167	Neeka's Report	0
6168	Sawtooth Snapper Claw	0
6169	Unprepared Sawtooth Flank	0
6170	Wizards' Reagents	0
6171	Wolf Handler Gloves	6
6172	Lost Supplies	0
6173	Snow Boots	7
6174	Twain Random Sword	694
6175	Atal'ai Artifact	0
6176	Dwarven Kite Shield	15
6177	Ironwrought Bracers	69
6178	Shipment to Nethergarde	0
6179	Privateer's Cape	556
6180	Slarkskin	423
6181	Fetish of Hakkar	0
6182	Dim Torch	0
6183	Unlit Poor Torch	2
6184	Monstrous Crawler Leg	0
6185	Bear Shawl	9
6186	Trogg Slicer	1372
6187	Dwarven Defender	613
6188	Mud Stompers	305
6189	Durable Chain Shoulders	624
6190	Draenethyst Shard	0
6191	Kimbra Boots	615
6192	Khan Hratha's Head	0
6193	Bundle of Atal'ai Artifacts	0
6194	Barreling Reaper	5308
6195	Wax-polished Armor	416
6196	Noboru's Cudgel	0
6197	Loch Croc Hide Vest	929
6198	Jurassic Wristguards	1113
6199	Black Widow Band	650
6200	Garneg's War Belt	1223
6201	Lithe Boots	54
6202	Fingerless Gloves	35
6203	Thuggish Shield	121
6204	Tribal Worg Helm	2065
6205	Burrowing Shovel	922
6206	Rock Chipper	555
6207	PVP - Horde Tower Plans	0
6208	PVP - Alliance Tower Plans	0
6209	PVP - Horde Mine Deed	0
6210	PVP - Alliance Mine Deed	0
6211	Recipe: Elixir of Ogre's Strength	450
6212	Head of Jammal'an	0
6214	Heavy Copper Maul	595
6215	Balanced Fighting Stick	601
6216	Mystical Powder	6
6217	Copper Rod	24
6218	Runed Copper Rod	24
6219	Arclight Spanner	144
6220	Meteor Shard	4893
6223	Crest of Darkshire	4797
6226	Bloody Apron	890
6238	Brown Linen Robe	98
6239	Red Linen Vest	160
6240	Blue Linen Vest	161
6241	White Linen Robe	99
6242	Blue Linen Robe	243
6243	Green Woolen Robe	445
6245	Karnitol's Satchel	0
6246	Hatefury Claw	0
6247	Hatefury Horn	0
6248	Scorpashi Venom	0
6249	Aged Kodo Hide	0
6250	Felhound Brain	0
6251	Nether Wing	0
6252	Doomwarder Blood	0
6253	Leftwitch's Package	0
6256	Fishing Pole	4
6257	Roc Gizzard	0
6258	Ironfur Liver	0
6259	Groddoc Liver	0
6260	Blue Dye	12
6261	Orange Dye	250
6262	Galen's Journal	0
6263	Blue Overalls	589
6264	Greater Adept's Robe	884
6265	Soul Shard	0
6266	Disciple's Vest	205
6267	Disciple's Pants	149
6268	Pioneer Tunic	234
6269	Pioneer Trousers	193
6270	Pattern: Blue Linen Vest	50
6271	Pattern: Red Linen Vest	50
6272	Pattern: Blue Linen Robe	75
6273	Pattern: Green Woolen Robe	187
6274	Pattern: Blue Overalls	100
6275	Pattern: Greater Adept's Robe	200
6276	Musty Note	0
6277	Musty Parchment	0
6278	Musty Scroll	0
6279	Musty Letter	0
6280	Musty Missive	0
6281	Rattlecage Skull	0
6282	Sacred Burial Trousers	2243
6283	The Book of Ur	0
6284	Runes of Summoning	0
6285	Egalin's Grimoire	0
6286	Pure Hearts	0
6287	Atal'ai Tablet Fragment	0
6288	Atal'ai Tablet	0
6289	Raw Longjaw Mud Snapper	1
6290	Brilliant Smallfish	1
6291	Raw Brilliant Smallfish	1
6292	10 Pound Mud Snapper	8
6293	Dried Bat Blood	33
6294	12 Pound Mud Snapper	10
6295	15 Pound Mud Snapper	12
6296	Patch of Bat Hair	28
6297	Old Skull	7
6298	Bloody Bat Fang	130
6299	Sickly Looking Fish	1
6300	Husk Fragment	443
6301	Old Teamster's Skull	20
6302	Delicate Insect Wing	628
6303	Raw Slitherskin Mackerel	1
6304	Damp Diary Page (Day 4)	25
6305	Damp Diary Page (Day 87)	25
6306	Damp Diary Page (Day 512)	25
6307	Message in a Bottle	1
6308	Raw Bristle Whisker Catfish	2
6309	17 Pound Catfish	100
6310	19 Pound Catfish	150
6311	22 Pound Catfish	187
6312	Dalin's Heart	0
6313	Comar's Heart	0
6314	Wolfmaster Cape	1268
6315	Steelarrow Crossbow	2546
6316	Loch Frenzy Delight	3
6317	Raw Loch Frenzy	2
6318	Odo's Ley Staff	4802
6319	Girdle of the Blindwatcher	803
6320	Commander's Crest	2711
6321	Silverlaine's Family Seal	1650
6323	Baron's Scepter	2611
6324	Robes of Arugal	1892
6325	Recipe: Brilliant Smallfish	10
6326	Recipe: Slitherskin Mackerel	10
6327	The Pacifier	12823
6328	Recipe: Longjaw Mud Snapper	100
6329	Recipe: Loch Frenzy Delight	100
6330	Recipe: Bristle Whisker Catfish	300
6331	Howling Blade	9466
6332	Black Pearl Ring	1153
6333	Spikelash Dagger	1929
6335	Grizzled Boots	1581
6336	Infantry Tunic	305
6337	Infantry Leggings	245
6338	Silver Rod	125
6339	Runed Silver Rod	24
6340	Fenrus' Hide	875
6341	Eerie Stable Lantern	666
6342	Formula: Enchant Chest - Minor Mana	75
6344	Formula: Enchant Bracer - Minor Spirit	100
6346	Formula: Enchant Chest - Lesser Mana	100
6347	Formula: Enchant Bracer - Minor Strength	100
6348	Formula: Enchant Weapon - Minor Beastslayer	125
6349	Formula: Enchant 2H Weapon - Lesser Intellect	125
6350	Rough Bronze Boots	295
6351	Dented Crate	1
6352	Waterlogged Crate	1
6353	Small Chest	1
6354	Small Locked Chest	1
6355	Sturdy Locked Chest	1
6356	Battered Chest	1
6357	Sealed Crate	1
6358	Oily Blackmouth	4
6359	Firefin Snapper	5
6360	Steelscale Crushfish	2581
6361	Raw Rainbow Fin Albacore	2
6362	Raw Rockscale Cod	4
6363	26 Pound Catfish	250
6364	32 Pound Catfish	375
6365	Strong Fishing Pole	180
6366	Darkwood Fishing Pole	1066
6367	Big Iron Fishing Pole	3378
6368	Recipe: Rainbow Fin Albacore	100
6369	Recipe: Rockscale Cod	550
6370	Blackmouth Oil	10
6371	Fire Oil	12
6372	Swim Speed Potion	35
6373	Elixir of Firepower	35
6374	Enchanted Powder	125
6375	Formula: Enchant Bracer - Lesser Spirit	250
6377	Formula: Enchant Boots - Minor Agility	250
6378	Seer's Cape	292
6379	Inscribed Leather Belt	244
6380	Inscribed Buckler	654
6381	Bright Cloak	625
6382	Forest Leather Belt	523
6383	Forest Buckler	1519
6384	Stylish Blue Shirt	250
6385	Stylish Green Shirt	250
6386	Glimmering Mail Legguards	2692
6387	Glimmering Mail Bracers	1228
6388	Glimmering Mail Pauldrons	2043
6389	Glimmering Mail Coif	2245
6390	Pattern: Stylish Blue Shirt	150
6391	Pattern: Stylish Green Shirt	150
6392	Belt of Arugal	1000
6393	Silver-thread Gloves	760
6394	Silver-thread Boots	1041
6395	Silver-thread Amice	1264
6396	Emblazoned Chestpiece	2814
6397	Emblazoned Gloves	985
6398	Emblazoned Belt	989
6399	Emblazoned Shoulders	1639
6400	Glimmering Shield	3089
6401	Pattern: Dark Silk Shirt	275
6402	Mail Combat Leggings	4699
6403	Mail Combat Armguards	1771
6404	Mail Combat Spaulders	3242
6405	Nightsky Trousers	3167
6406	Nightsky Boots	1970
6407	Nightsky Wristbands	1198
6408	Insignia Gloves	1654
6409	Insignia Belt	1660
6410	Insignia Bracers	1514
6411	Chief Brigadier Armor	7268
6412	Chief Brigadier Boots	4711
6413	Chief Brigadier Bracers	2497
6414	Seal of Sylvanas	2055
6415	Aurora Robe	4565
6416	Aurora Boots	2728
6417	Aurora Cloak	2536
6418	Aurora Sash	1697
6419	Glyphed Mitts	2299
6420	Glyphed Boots	3739
6421	Glyphed Belt	2317
6422	Glyphed Helm	3768
6423	Blackforge Greaves	7233
6424	Blackforge Cape	3825
6425	Blackforge Girdle	4478
6426	Blackforge Bracers	4162
6427	Mistscape Robe	7016
6428	Mistscape Gloves	2795
6429	Mistscape Wizard Hat	4544
6430	Imperial Leather Breastplate	9098
6431	Imperial Leather Boots	5436
6432	Imperial Cloak	3741
6433	Imperial Leather Helm	4953
6435	Infused Burning Gem	0
6436	Burning Gem	0
6438	Dull Elemental Bracer	362
6439	Broken Binding Bracer	237
6440	Brainlash	15812
6441	Shadowstalker Scalp	0
6442	Oracle Crystal	0
6443	Deviate Hide	0
6444	Forked Tongue	228
6445	Brittle Molting	88
6446	Snakeskin Bag	532
6447	Worn Turtle Shell Shield	562
6448	Tail Spike	1942
6449	Glowing Lizardscale Cloak	701
6450	Silk Bandage	200
6451	Heavy Silk Bandage	400
6452	Anti-Venom	28
6453	Strong Anti-Venom	62
6454	Manual: Strong Anti-Venom	225
6455	Old Wagonwheel	4
6456	Acidic Slime	3
6457	Rusted Engineering Parts	4
6458	Oil Covered Fish	1
6459	Savage Trodders	934
6460	Cobrahn's Grasp	844
6461	Slime-encrusted Pads	1190
6462	Secure Crate	0
6463	Deep Fathom Ring	1527
6464	Wailing Essence	0
6465	Robe of the Moccasin	768
6466	Deviate Scale Cloak	413
6467	Deviate Scale Gloves	420
6468	Deviate Scale Belt	658
6469	Venomstrike	2240
6470	Deviate Scale	20
6471	Perfect Deviate Scale	500
6472	Stinging Viper	3018
6473	Armor of the Fang	1010
6474	Pattern: Deviate Scale Cloak	137
6475	Pattern: Deviate Scale Gloves	375
6476	Pattern: Deviate Scale Belt	500
6477	Grassland Sash	274
6478	Rat Stompers	634
6479	Malem Pendant	0
6480	Slick Deviate Leggings	713
6481	Dagmire Gauntlets	641
6482	Firewalker Boots	728
6486	Singed Scale	0
6487	Vile Familiar Head	0
6488	Simple Tablet	0
6489	Weatherworn Parchment	0
6490	Dark Parchment	0
6491	Heavy Parchment	0
6492	Sooty Parchment	0
6493	Tattered Parchment	0
6494	Scrawled Parchment	0
6495	Weatherbeaten Parchment	0
6496	Detailed Parchment	0
6498	Inscribed Kodo Leather	0
6499	Inscribed Kodo Leather	0
6500	Inscribed Kodo Leather	0
6501	Inscribed Kodo Leather	0
6502	Violet Scale Armor	1140
6503	Harlequin Robes	762
6504	Wingblade	2933
6505	Crescent Staff	3680
6506	Infantry Boots	87
6507	Infantry Bracers	44
6508	Infantry Cloak	34
6509	Infantry Belt	44
6510	Infantry Gauntlets	54
6511	Journeyman's Robe	121
6512	Disciple's Robe	191
6513	Disciple's Sash	28
6514	Disciple's Cloak	42
6515	Disciple's Gloves	37
6516	Imp Summoning Scroll	0
6517	Pioneer Belt	35
6518	Pioneer Boots	70
6519	Pioneer Bracers	36
6520	Pioneer Cloak	41
6521	Pioneer Gloves	47
6522	Deviate Fish	4
6523	Buckled Harness	284
6524	Studded Leather Harness	574
6525	Grunt's Harness	1033
6526	Battle Harness	2497
6527	Ancestral Robe	187
6528	Spellbinder Robe	358
6529	Shiny Bauble	12
6530	Nightcrawlers	25
6531	Barbaric Cloth Robe	417
6532	Bright Baubles	62
6533	Aquadynamic Fish Attractor	62
6534	Forged Steel Bars	0
6535	Tablet of Verga	0
6536	Willow Vest	488
6537	Willow Boots	210
6538	Willow Robe	492
6539	Willow Belt	162
6540	Willow Pants	431
6541	Willow Gloves	163
6542	Willow Cape	219
6543	Willow Bracers	147
6544	Voidwalker Summoning Scroll	0
6545	Soldier's Armor	675
6546	Soldier's Leggings	533
6547	Soldier's Gauntlets	267
6548	Soldier's Girdle	233
6549	Soldier's Cloak	101
6550	Soldier's Wristguards	204
6551	Soldier's Boots	409
6552	Bard's Tunic	601
6553	Bard's Trousers	525
6554	Bard's Gloves	229
6555	Bard's Cloak	130
6556	Bard's Bracers	174
6557	Bard's Boots	302
6558	Bard's Belt	180
6559	Bard's Buckler	533
6560	Soldier's Shield	615
6561	Seer's Padded Armor	675
6562	Shimmering Boots	508
6563	Shimmering Bracers	295
6564	Shimmering Cloak	512
6565	Shimmering Gloves	393
6566	Shimmering Amice	411
6567	Shimmering Armor	1036
6568	Shimmering Trousers	920
6569	Shimmering Robe	1044
6570	Shimmering Sash	363
6571	Scouting Buckler	1166
6572	Defender Shield	1323
6573	Defender Boots	938
6574	Defender Bracers	568
6575	Defender Cloak	431
6576	Defender Girdle	572
6577	Defender Gauntlets	649
6578	Defender Leggings	1302
6579	Defender Spaulders	667
6580	Defender Tunic	1312
6581	Scouting Belt	422
6582	Scouting Boots	731
6583	Scouting Bracers	425
6584	Scouting Tunic	1416
6585	Scouting Cloak	558
6586	Scouting Gloves	505
6587	Scouting Trousers	1146
6588	Scouting Spaulders	458
6590	Battleforge Boots	1830
6591	Battleforge Wristguards	1007
6592	Battleforge Armor	2447
6593	Battleforge Cloak	922
6594	Battleforge Girdle	1120
6595	Battleforge Gauntlets	1124
6596	Battleforge Legguards	2258
6597	Battleforge Shoulderguards	1707
6598	Dervish Buckler	2426
6599	Battleforge Shield	2678
6600	Dervish Belt	867
6601	Dervish Boots	1437
6602	Dervish Bracers	873
6603	Dervish Tunic	2334
6604	Dervish Cape	1200
6605	Dervish Gloves	971
6607	Dervish Leggings	2202
6608	Bright Armor	1328
6609	Sage's Cloth	2148
6610	Sage's Robe	2156
6611	Sage's Sash	812
6612	Sage's Boots	1112
6613	Sage's Bracers	744
6614	Sage's Cloak	1120
6615	Sage's Gloves	824
6616	Sage's Pants	2203
6617	Sage's Mantle	1371
6620	Elaborate Parchment	0
6622	Sword of Zeal	55400
6623	Succubus Summoning Scroll	0
6624	Ken'zigla's Draught	0
6625	Dirt-caked Pendant	0
6626	Dogran's Pendant	0
6627	Mutant Scale Breastplate	2620
6628	Raven's Claws	370
6629	Sporid Cape	630
6630	Seedcloud Buckler	2067
6631	Living Root	4053
6632	Feyscale Cloak	642
6633	Butcher's Slicer	2131
6634	Ritual Salve	0
6635	Earth Sapta	0
6636	Fire Sapta	0
6637	Water Sapta	0
6638	Air Sapta	0
6640	Felstalker Hoof	0
6641	Haunting Blade	3675
6642	Phantom Armor	1880
6643	Bloated Smallfish	6
6645	Bloated Mud Snapper	25
6647	Bloated Catfish	40
6648	Stoneskin Totem Scroll	0
6649	Searing Totem Scroll	0
6650	Healing Stream Totem Scroll	0
6651	Broken Wine Bottle	234
6652	Reagent Pouch	0
6653	Torch of the Dormant Flame	0
6654	Torch of the Eternal Flame	0
6655	Glowing Ember	0
6656	Rough Quartz	0
6657	Savory Deviate Delight	5
6658	Example Collar	0
6659	Scarab Trousers	541
6660	Julie's Dagger	36157
6661	Recipe: Savory Deviate Delight	115
6662	Elixir of Giant Growth	95
6663	Recipe: Elixir of Giant Growth	150
6664	Voodoo Mantle	892
6665	Hexed Bracers	895
6666	Dredge Boots	830
6667	Engineer's Cloak	992
6668	Draftsman Boots	1245
6669	Sacred Band	1378
6670	Panther Armor	1672
6671	Juggernaut Leggings	2068
6672	Schematic: Flash Bomb	500
6675	Tempered Bracers	1048
6676	Constable Buckler	2245
6677	Spellcrafter Wand	2401
6678	Band of Elven Grace	677
6679	Armor Piercer	4852
6681	Thornspike	3124
6682	Death Speaker Robes	1900
6684	Snufflenose Command Stick	0
6685	Death Speaker Mantle	1310
6686	Tusken Helm	2627
6687	Corpsemaker	9930
6688	Whisperwind Headdress	2059
6689	Wind Spirit Staff	8267
6690	Ferine Leggings	3346
6691	Swinetusk Shank	8866
6692	Pronged Reaver	9788
6693	Agamaggan's Clutch	1816
6694	Heart of Agamaggan	6309
6695	Stygian Bone Amulet	3002
6696	Nightstalker Bow	5086
6697	Batwing Mantle	2041
6709	Moonglow Vest	545
6710	Pattern: Moonglow Vest	137
6712	Practice Lock	12
6713	Ripped Pants	10
6714	Ez-Thro Dynamite	75
6715	Ruined Jumper Cables	21
6716	Schematic: EZ-Thro Dynamite	200
6717	Gaffer Jack	0
6718	Electropeller	0
6719	Windborne Belt	1097
6720	Spirit Hunter Headdress	3218
6721	Chestplate of Kor	1418
6722	Beastial Manacles	1331
6723	Medal of Courage	8155
6725	Marbled Buckler	6105
6726	Razzeric's Customized Seatbelt	2388
6727	Razzeric's Racing Grips	2996
6729	Fizzle's Zippy Lighter	7187
6730	Ironforge Chain	496
6731	Ironforge Breastplate	871
6732	Gnomish Mechanic's Gloves	2421
6733	Ironforge Gauntlets	1145
6734	Plans: Ironforge Chain	62
6735	Plans: Ironforge Breastplate	150
6736	Plans: Ironforge Gauntlets	450
6737	Dryleaf Pants	2805
6738	Bleeding Crescent	7040
6739	Cliffrunner's Aim	2991
6740	Azure Sash	1000
6741	Orcish War Sword	3014
6742	Stonefist Girdle	2830
6743	Sustaining Ring	1462
6744	Gloves of Kapelan	1190
6745	Swiftrunner Cape	2239
6746	Basalt Buckler	7075
6747	Enforcer Pauldrons	5015
6748	Monkey Ring	897
6749	Tiger Band	897
6750	Snake Hoop	897
6751	Mourning Shawl	1411
6752	Lancer Boots	1601
6753	Feather Charm	0
6755	A Small Container of Gems	0
6756	Jewelry Box	1375
6757	Jaina's Signet Ring	4630
6766	Flayed Demon Skin (old2)	0
6767	Tyranis' Pendant	0
6773	Gelkis Marauder Chain	7366
6774	Uthek's Finger	2885
6775	Tome of Divinity	0
6776	Tome of Valor	0
6777	Tome of Righteousness	0
6778	Tome of Justice	0
6779	Tome of Nobility	0
6780	Lilac Sash	1560
6781	Bartleby's Mug	0
6782	Marshal Haggard's Badge	0
6783	Dead-tooth's Key	0
6784	Braced Handguards	2031
6785	Powers of the Void	0
6786	Simple Dress	59
6787	White Woolen Dress	466
6788	Magram Hunter's Belt	3331
6789	Ceremonial Centaur Blanket	4012
6790	Ring of Calm	1540
6791	Hellion Boots	3464
6792	Sanguine Pauldrons	4738
6793	Auric Bracers	3157
6794	Stormfire Gauntlets	2641
6795	White Swashbuckler's Shirt	500
6796	Red Swashbuckler's Shirt	750
6797	Eyepoker	6362
6798	Blasting Hackbut	6386
6799	Vejrek's Head	0
6800	Umbral Ore	0
6801	Baroque Apron	4456
6802	Sword of Omen	18255
6803	Prophetic Cane	4885
6804	Windstorm Hammer	11262
6805	Horn of Vorlus	0
6806	Dancing Flame	8508
6807	Frog Leg Stew	62
6808	Elunite Ore	0
6809	Elura's Medallion	0
6810	Surena's Choker	0
6811	Aquadynamic Fish Lens	25
6812	Case of Elunite	0
6826	Brilliant Scale	548
6827	Box of Supplies	150
6828	Visionary Buckler	6268
6829	Sword of Serenity	18714
6830	Bonebiter	23476
6831	Black Menace	17522
6832	Cloak of Blight	3769
6833	White Tuxedo Shirt	500
6834	Black Tuxedo	1
6835	Black Tuxedo Pants	504
6836	Dress Shoes	1
6838	Scorched Spider Fang	0
6839	Charred Horn	0
6840	Galvanized Horn	0
6841	Vial of Phlogiston	0
6842	Furen's Instructions	0
6843	Cask of Scalder	0
6844	Burning Blood	0
6845	Burning Rock	0
6846	Defias Script	0
6847	Dark Iron Script	0
6848	Searing Coral	0
6849	Sunscorched Shell	0
6850	Bloodscalp Scalp	0
6851	Essence of the Exile	0
6852	Eternal Eye	0
6866	Symbol of Life	0
6887	Spotted Yellowtail	5
6888	Herb Baked Egg	10
6889	Small Egg	4
6890	Smoked Bear Meat	6
6891	Recipe: Herb Baked Egg	6
6892	Recipe: Smoked Bear Meat	62
6893	Workshop Key	0
6894	Whirlwind Heart	0
6895	Jordan's Smithing Hammer	0
6898	Orb of Soran'ruk	4132
6900	Enchanted Gold Bloodrobe	4685
6901	Glowing Thresher Cape	1523
6902	Bands of Serra'kis	877
6903	Gaze Dreamer Pants	1549
6904	Bite of Serra'kis	4665
6905	Reef Axe	4010
6906	Algae Fists	1275
6907	Tortoise Armor	1872
6908	Ghamoo-ra's Bind	522
6909	Strike of the Hydra	7155
6910	Leech Pants	2298
6911	Moss Cinch	1442
6912	Heartswood	0
6913	Heartswood Core	0
6914	Soran'ruk Fragment	0
6915	Large Soran'ruk Fragment	0
6916	Tome of Divinity	0
6926	Furen's Notes	0
6927	Big Will's Ear	0
6928	Bloodstone Choker	0
6929	Bath'rah's Parchment	0
6930	Rod of Channeling	0
6931	Moldy Tome	0
6947	Instant Poison	5
6948	Hearthstone	0
6949	Instant Poison II	20
6950	Instant Poison III	30
6951	Mind-numbing Poison II	75
6952	Thick Bear Fur	0
6953	Verigan's Fist	7459
6966	Elunite Axe	693
6967	Elunite Sword	696
6968	Elunite Hammer	698
6969	Elunite Dagger	701
6970	Furen's Favor	906
6971	Fire Hardened Coif	2221
6972	Fire Hardened Hauberk	3242
6973	Fire Hardened Leggings	2465
6974	Fire Hardened Gauntlets	1497
6975	Whirlwind Axe	16766
6976	Whirlwind Warhammer	17264
6977	Whirlwind Sword	17325
6978	Umbral Axe	672
6979	Haggard's Axe	675
6980	Haggard's Dagger	677
6981	Umbral Dagger	680
6982	Umbral Mace	683
6983	Haggard's Hammer	685
6984	Umbral Sword	688
6985	Haggard's Sword	690
6986	Crimson Lotus	50
6987	Fish Scale	13
6988	Felhunter Summoning Scroll	0
6989	Vial of Hatefury Blood	0
6990	Lesser Infernal Stone	0
6991	Smoldering Coal	0
6992	Jordan's Ore Shipment	0
6993	Jordan's Refined Ore Shipment	0
6994	Whitestone Oak Lumber	0
6995	Corrupted Kor Gem	0
6996	Jordan's Weapon Notes	0
6997	Tattered Manuscript	0
6998	Nimbus Boots	774
6999	Tome of the Cabal	0
7000	Heartwood Girdle	650
7001	Gravestone Scepter	3535
7002	Arctic Buckler	3028
7003	Beetle Clasps	981
